DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
1404,11-04-2009 00:00,Wednesday -  November 04 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,308,Day 308,127,Day 127,35,Day 35,4,Day 4,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1405,11-05-2009 00:00,Thursday -  November 05 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,309,Day 309,128,Day 128,36,Day 36,5,Day 5,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1406,11-06-2009 00:00,Friday -  November 06 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,310,Day 310,129,Day 129,37,Day 37,6,Day 6,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1407,11-07-2009 00:00,Saturday -  November 07 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,311,Day 311,130,Day 130,38,Day 38,7,Day 7,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1408,11-08-2009 00:00,Sunday -  November 08 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,312,Day 312,131,Day 131,39,Day 39,8,Day 8,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1409,11-09-2009 00:00,Monday -  November 09 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,313,Day 313,132,Day 132,40,Day 40,9,Day 9,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1410,11-10-2009 00:00,Tuesday -  November 10 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,314,Day 314,133,Day 133,41,Day 41,10,Day 10,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1411,11-11-2009 00:00,Wednesday -  November 11 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,315,Day 315,134,Day 134,42,Day 42,11,Day 11,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1412,11-12-2009 00:00,Thursday -  November 12 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,316,Day 316,135,Day 135,43,Day 43,12,Day 12,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1413,11/13/2009 0:00,Friday -  November 13 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,317,Day 317,136,Day 136,44,Day 44,13,Day 13,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1414,11/14/2009 0:00,Saturday -  November 14 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,318,Day 318,137,Day 137,45,Day 45,14,Day 14,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1415,11/15/2009 0:00,Sunday -  November 15 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,319,Day 319,138,Day 138,46,Day 46,15,Day 15,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1416,11/16/2009 0:00,Monday -  November 16 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,320,Day 320,139,Day 139,47,Day 47,16,Day 16,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1417,11/17/2009 0:00,Tuesday -  November 17 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,321,Day 321,140,Day 140,48,Day 48,17,Day 17,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1418,11/18/2009 0:00,Wednesday -  November 18 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,322,Day 322,141,Day 141,49,Day 49,18,Day 18,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1419,11/19/2009 0:00,Thursday -  November 19 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,323,Day 323,142,Day 142,50,Day 50,19,Day 19,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1420,11/20/2009 0:00,Friday -  November 20 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,324,Day 324,143,Day 143,51,Day 51,20,Day 20,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1421,11/21/2009 0:00,Saturday -  November 21 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,325,Day 325,144,Day 144,52,Day 52,21,Day 21,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1422,11/22/2009 0:00,Sunday -  November 22 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,326,Day 326,145,Day 145,53,Day 53,22,Day 22,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1423,11/23/2009 0:00,Monday -  November 23 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,327,Day 327,146,Day 146,54,Day 54,23,Day 23,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1424,11/24/2009 0:00,Tuesday -  November 24 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,328,Day 328,147,Day 147,55,Day 55,24,Day 24,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1425,11/25/2009 0:00,Wednesday -  November 25 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,329,Day 329,148,Day 148,56,Day 56,25,Day 25,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1426,11/26/2009 0:00,Thursday -  November 26 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,330,Day 330,149,Day 149,57,Day 57,26,Day 26,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1427,11/27/2009 0:00,Friday -  November 27 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,331,Day 331,150,Day 150,58,Day 58,27,Day 27,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1428,11/28/2009 0:00,Saturday -  November 28 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,332,Day 332,151,Day 151,59,Day 59,28,Day 28,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1429,11/29/2009 0:00,Sunday -  November 29 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,333,Day 333,152,Day 152,60,Day 60,29,Day 29,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1430,11/30/2009 0:00,Monday -  November 30 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,11-01-2009 00:00,Nov-09,334,Day 334,153,Day 153,61,Day 61,30,Day 30,11,Month 11,5,Month 5,2,Month 2,4,Quarter 4,2,Quarter 2,2,Semester 2
1431,12-01-2009 00:00,Tuesday -  December 01 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,335,Day 335,154,Day 154,62,Day 62,1,Day 1,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1432,12-02-2009 00:00,Wednesday -  December 02 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,336,Day 336,155,Day 155,63,Day 63,2,Day 2,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1433,12-03-2009 00:00,Thursday -  December 03 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,337,Day 337,156,Day 156,64,Day 64,3,Day 3,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1434,12-04-2009 00:00,Friday -  December 04 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,338,Day 338,157,Day 157,65,Day 65,4,Day 4,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1435,12-05-2009 00:00,Saturday -  December 05 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,339,Day 339,158,Day 158,66,Day 66,5,Day 5,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1436,12-06-2009 00:00,Sunday -  December 06 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,340,Day 340,159,Day 159,67,Day 67,6,Day 6,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1437,12-07-2009 00:00,Monday -  December 07 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,341,Day 341,160,Day 160,68,Day 68,7,Day 7,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1438,12-08-2009 00:00,Tuesday -  December 08 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,342,Day 342,161,Day 161,69,Day 69,8,Day 8,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1439,12-09-2009 00:00,Wednesday -  December 09 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,343,Day 343,162,Day 162,70,Day 70,9,Day 9,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1440,12-10-2009 00:00,Thursday -  December 10 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,344,Day 344,163,Day 163,71,Day 71,10,Day 10,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1441,12-11-2009 00:00,Friday -  December 11 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,345,Day 345,164,Day 164,72,Day 72,11,Day 11,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1442,12-12-2009 00:00,Saturday -  December 12 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,346,Day 346,165,Day 165,73,Day 73,12,Day 12,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1443,12/13/2009 0:00,Sunday -  December 13 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,347,Day 347,166,Day 166,74,Day 74,13,Day 13,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1444,12/14/2009 0:00,Monday -  December 14 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,348,Day 348,167,Day 167,75,Day 75,14,Day 14,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1445,12/15/2009 0:00,Tuesday -  December 15 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,349,Day 349,168,Day 168,76,Day 76,15,Day 15,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1446,12/16/2009 0:00,Wednesday -  December 16 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,350,Day 350,169,Day 169,77,Day 77,16,Day 16,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1447,12/17/2009 0:00,Thursday -  December 17 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,351,Day 351,170,Day 170,78,Day 78,17,Day 17,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1448,12/18/2009 0:00,Friday -  December 18 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,352,Day 352,171,Day 171,79,Day 79,18,Day 18,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1449,12/19/2009 0:00,Saturday -  December 19 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,353,Day 353,172,Day 172,80,Day 80,19,Day 19,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1450,12/20/2009 0:00,Sunday -  December 20 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,354,Day 354,173,Day 173,81,Day 81,20,Day 20,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1451,12/21/2009 0:00,Monday -  December 21 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,355,Day 355,174,Day 174,82,Day 82,21,Day 21,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1452,12/22/2009 0:00,Tuesday -  December 22 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,356,Day 356,175,Day 175,83,Day 83,22,Day 22,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1453,12/23/2009 0:00,Wednesday -  December 23 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,357,Day 357,176,Day 176,84,Day 84,23,Day 23,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1454,12/24/2009 0:00,Thursday -  December 24 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,358,Day 358,177,Day 177,85,Day 85,24,Day 24,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1455,12/25/2009 0:00,Friday -  December 25 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,359,Day 359,178,Day 178,86,Day 86,25,Day 25,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1456,12/26/2009 0:00,Saturday -  December 26 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,360,Day 360,179,Day 179,87,Day 87,26,Day 26,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1457,12/27/2009 0:00,Sunday -  December 27 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,361,Day 361,180,Day 180,88,Day 88,27,Day 27,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1458,12/28/2009 0:00,Monday -  December 28 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,362,Day 362,181,Day 181,89,Day 89,28,Day 28,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1459,12/29/2009 0:00,Tuesday -  December 29 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,363,Day 363,182,Day 182,90,Day 90,29,Day 29,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1460,12/30/2009 0:00,Wednesday -  December 30 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,364,Day 364,183,Day 183,91,Day 91,30,Day 30,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
1461,12/31/2009 0:00,Thursday -  December 31 2009,01-01-2009 00:00,Calendar 2009,07-01-2009 00:00,Semester 2 -  2009,10-01-2009 00:00,Quarter 4 -  2009,12-01-2009 00:00,Dec-09,365,Day 365,184,Day 184,92,Day 92,31,Day 31,12,Month 12,6,Month 6,3,Month 3,4,Quarter 4,2,Quarter 2,2,Semester 2
146,5/26/2006 0:00,Friday -  May 26 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,146,Day 146,146,Day 146,56,Day 56,26,Day 26,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
147,5/27/2006 0:00,Saturday -  May 27 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,147,Day 147,147,Day 147,57,Day 57,27,Day 27,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
148,5/28/2006 0:00,Sunday -  May 28 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,148,Day 148,148,Day 148,58,Day 58,28,Day 28,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
149,5/29/2006 0:00,Monday -  May 29 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,149,Day 149,149,Day 149,59,Day 59,29,Day 29,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
150,5/30/2006 0:00,Tuesday -  May 30 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,150,Day 150,150,Day 150,60,Day 60,30,Day 30,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
151,5/31/2006 0:00,Wednesday -  May 31 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,05-01-2006 00:00,May-06,151,Day 151,151,Day 151,61,Day 61,31,Day 31,5,Month 5,5,Month 5,2,Month 2,2,Quarter 2,2,Quarter 2,1,Semester 1
152,06-01-2006 00:00,Thursday -  June 01 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,152,Day 152,152,Day 152,62,Day 62,1,Day 1,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
153,06-02-2006 00:00,Friday -  June 02 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,153,Day 153,153,Day 153,63,Day 63,2,Day 2,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
154,06-03-2006 00:00,Saturday -  June 03 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,154,Day 154,154,Day 154,64,Day 64,3,Day 3,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
155,06-04-2006 00:00,Sunday -  June 04 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,155,Day 155,155,Day 155,65,Day 65,4,Day 4,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
156,06-05-2006 00:00,Monday -  June 05 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,156,Day 156,156,Day 156,66,Day 66,5,Day 5,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
157,06-06-2006 00:00,Tuesday -  June 06 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,157,Day 157,157,Day 157,67,Day 67,6,Day 6,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
158,06-07-2006 00:00,Wednesday -  June 07 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,158,Day 158,158,Day 158,68,Day 68,7,Day 7,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
159,06-08-2006 00:00,Thursday -  June 08 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,159,Day 159,159,Day 159,69,Day 69,8,Day 8,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
160,06-09-2006 00:00,Friday -  June 09 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,160,Day 160,160,Day 160,70,Day 70,9,Day 9,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
161,06-10-2006 00:00,Saturday -  June 10 2006,01-01-2006 00:00,Calendar 2006,01-01-2006 00:00,Semester 1 -  2006,04-01-2006 00:00,Quarter 2 -  2006,06-01-2006 00:00,Jun-06,161,Day 161,161,Day 161,71,Day 71,10,Day 10,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
